순번,사업장명,인허가일자,영업상태명,소재지전화,소재지전체주소,도로명전체주소,도로명우편번호,업태구분명,위생업태명,업데이트
1368,전반전,2024-08-14,영업/정상,,경상남도 거제시 고현동 1050 고려아파트,"경상남도 거제시 중곡로 18, 고려아파트 상가동 1층 1-3호 (고현동)",53248,한식,한식
1369,신깡통뒷고기 거제장평점,2024-08-19,영업/정상,,경상남도 거제시 장평동 626-3,"경상남도 거제시 장평1로 150, 1층 (장평동)",53263,식육(숯불구이),식육(숯불구이)
1370,람베트남쌀국수,2024-08-20,영업/정상,,경상남도 거제시 장승포동 695-2,"경상남도 거제시 장승포로 16, 1층 (장승포동)",53320,"외국음식전문점(인도,태국등)","외국음식전문점(인도,태국등)"
1371,카페덕호리,2024-08-21,영업/정상,,경상남도 거제시 사등면 덕호리 107-49 주건축물제1동,"경상남도 거제시 사등면 덕호해안길 37, 주건축물제1동 1층",53274,기타,기타
1372,하이리(HILEE),2024-08-22,영업/정상,,경상남도 거제시 수월동 1125-4,"경상남도 거제시 수양로 449, 2층 (수월동)",53237,기타,기타
1373,시앤시(C&C)포켓볼 전용 카페,2024-08-22,영업/정상,,경상남도 거제시 장평동 370-3 3층,"경상남도 거제시 장평로8길 15, 3층 (장평동)",53265,기타,기타
1374,아주참치,2024-08-23,영업/정상,,경상남도 거제시 아주동 1698-4,"경상남도 거제시 아주1로1길 29, 1층 (아주동)",53305,일식,일식
1375,벨벳,2024-08-26,영업/정상,,경상남도 거제시 장평동 1201-10 2층,"경상남도 거제시 장평1로1길 24-13, 2층 (장평동)",53267,기타,기타
1376,스테이(Stay)58,2024-08-27,영업/정상,,경상남도 거제시 하청면 실전리 946-3,"경상남도 거제시 하청면 거제북로 749, 주1동 1,2층",53204,기타,기타
1377,삼삼막창(아주점),2024-08-29,영업/정상,,경상남도 거제시 아주동 461-4,"경상남도 거제시 아주로1길 5, 1층 (아주동)",53304,식육(숯불구이),식육(숯불구이)
1378,오봉집 거제아주점,2024-09-02,영업/정상,055 6810694,경상남도 거제시 아주동 1686-5 1층,"경상남도 거제시 아주1로2길 47, 1층 (아주동)",53305,한식,한식
1379,빛길가,2024-09-02,영업/정상,,경상남도 거제시 고현동 1084-8,"경상남도 거제시 거제대로 4500-55, 주2동 1층 (고현동)",53247,식육(숯불구이),식육(숯불구이)
1380,카페뮬리(cafe muhly),2024-09-05,영업/정상,,경상남도 거제시 옥포동 554-14,"경상남도 거제시 옥포로5길 12, 1층 (옥포동)",53233,기타,기타
1381,산봉쌈밥2,2024-09-09,영업/정상,,경상남도 거제시 옥포동 503-2,"경상남도 거제시 옥포중앙로 27, 2층 (옥포동)",53224,한식,한식
1382,씨야드,2024-09-10,영업/정상,,경상남도 거제시 거제면 외간리 636-2,"경상남도 거제시 거제면 거제남서로 3613-70, 거제도 힐링관광농원 주1동 1,2층",53283,기타,기타
1383,정통돼지국밥 순대전골. 냉삼,2024-09-10,영업/정상,,경상남도 거제시 거제면 옥산리 1512,"경상남도 거제시 거제면 두동로 259-91, 거제오션 파크자이상가 109호",53284,한식,한식
1384,"카페수월,림",2024-09-13,영업/정상,,경상남도 거제시 수월동 134-14 1층,"경상남도 거제시 수양1길 65, 1층 (수월동)",53240,기타,기타
1385,워터(water),2024-09-13,영업/정상,,경상남도 거제시 수월동 1123-1,"경상남도 거제시 수양로 468, 파이브 테라스 주건축물 제1동 1층 101호 (수월동)",53237,기타,기타
1386,부뚜막,2024-09-23,영업/정상,,경상남도 거제시 연초면 덕치리 353,"경상남도 거제시 연초면 거제북로 371, 주4동 2층",53210,한식,한식
1387,갱이소주방,2024-09-25,영업/정상,,경상남도 거제시 옥포동 355-7,경상남도 거제시 옥포대첩로4길 35 (옥포동),53229,정종/대포집/소주방,정종/대포집/소주방
1388,일품닭칼국수,2024-09-27,영업/정상,,경상남도 거제시 장평동 731-8,"경상남도 거제시 장평1로 166, 1층 (장평동)",53262,한식,한식
1389,롱티암(RONGTIEM),2024-09-27,영업/정상,,경상남도 거제시 아주동 214-2,"경상남도 거제시 거제대로 3433, 1층 (아주동)",53304,"외국음식전문점(인도,태국등)","외국음식전문점(인도,태국등)"
1390,빵위에치즈 아주점,2024-09-30,영업/정상,055 9500556,경상남도 거제시 아주동 909,"경상남도 거제시 거제대로 3579, 유연빌딩 1층 (아주동)",53301,기타,기타
1391,어메이징캠프&리조트&글램핑 올리브비비큐치킨카페(AMAZING CAMP,2024-10-02,영업/정상,,경상남도 거제시 장목면 송진포리 555,"경상남도 거제시 장목면 거제북로 1384, 주1동 1층",53200,식육(숯불구이),식육(숯불구이)
1392,김복희대구왕뽈찜,2024-10-04,영업/정상,,경상남도 거제시 일운면 망치리 83,"경상남도 거제시 일운면 거제대로 1826, 1층",53329,한식,한식
1393,앤가든(ann garden),2024-10-08,영업/정상,,경상남도 거제시 상동동 525-7,"경상남도 거제시 거제중앙로 1721, 1층 (상동동)",53290,기타,기타
1394,대게본가(家) 대게직판점,2024-10-08,영업/정상,,경상남도 거제시 일운면 소동리 518-3 1층,"경상남도 거제시 일운면 거제대로 2577, 1층",53327,한식,한식
1395,묵꼬가자!,2024-10-10,영업/정상,,경상남도 거제시 옥포동 872-9 1층,"경상남도 거제시 성산로1길 1, 1층 (옥포동)",53220,분식,분식
1396,은하수식당,2024-10-11,영업/정상,,경상남도 거제시 능포동 633-215 삼진상가,"경상남도 거제시 옥수로2길 10, 삼진상가 2층 204호 (능포동)",53316,한식,한식
1397,한잔묵자,2024-10-11,영업/정상,,경상남도 거제시 고현동 998-5,"경상남도 거제시 중곡2로6길 14, 2층 (고현동)",53249,기타,기타
1398,달달구리포차,2024-10-14,영업/정상,,경상남도 거제시 옥포동 540-15,"경상남도 거제시 옥포로16길 12, 1층 103호 (옥포동, 국화연립)",53229,정종/대포집/소주방,정종/대포집/소주방
1399,이자카야 유메,2024-10-15,영업/정상,,경상남도 거제시 아주동 1691-1,"경상남도 거제시 아주1로4길 11, 거제 경동리인타워 1층 107,108호 (아주동)",53305,일식,일식
1400,샤브20 거제점,2024-10-17,영업/정상,055 636 4920,경상남도 거제시 양정동 990-6,"경상남도 거제시 수양로 472, 1층 (양정동)",53236,한식,한식
1401,소주행성,2024-10-18,영업/정상,,경상남도 거제시 아주동 1688-13,"경상남도 거제시 아주1로 42, 1층 (아주동)",53305,기타,기타
1402,사심이,2024-10-18,영업/정상,055 682 0513,경상남도 거제시 아주동 372,"경상남도 거제시 탑곡로2길 18, 1층 (아주동)",53304,횟집,횟집
1403,장깻잎 막회,2024-10-23,영업/정상,055 682 0407,경상남도 거제시 아주동 335-5,"경상남도 거제시 아주로3길 10, 지1층 (아주동)",53304,횟집,횟집
1404,샌드앤십(sand&sip),2024-10-28,영업/정상,,경상남도 거제시 고현동 798-5 1층,"경상남도 거제시 고현로 77, 1층 (고현동)",53253,기타,기타
1405,미태리파스타(MITALY)거제고현점,2024-10-31,영업/정상,,경상남도 거제시 고현동 1102,"경상남도 거제시 고현항로 18, 이편한세상 거제유로아일랜드 근린생활시설 2동 109호 (고현동)",53336,경양식,경양식
1406,조선순대,2024-11-04,영업/정상,,경상남도 거제시 고현동 37-11 103호,"경상남도 거제시 고현로 116-1, 103호 (고현동)",53255,일식,일식
1407,삼돌이식당,2024-11-04,영업/정상,,경상남도 거제시 장평동 346-107 1층,"경상남도 거제시 장평3로7길 11, 1층 (장평동)",53263,한식,한식
1408,사라포차,2024-11-04,영업/정상,055 681 2926,경상남도 거제시 일운면 지세포리 928-1,"경상남도 거제시 일운면 지세포로 110, 주건축물제1동 1층",53328,정종/대포집/소주방,정종/대포집/소주방
1409,난바다해물칼국수 상동점,2024-11-07,영업/정상,,경상남도 거제시 상동동 207-4,"경상남도 거제시 상동5길 26, 1층 (상동동)",53294,한식,한식
1410,향수게장,2024-11-08,영업/정상,,경상남도 거제시 상동동 617-5 1층,"경상남도 거제시 상동11길 4, 1층 (상동동)",53290,한식,한식
1411,노랑통닭(사곡점),2024-11-13,영업/정상,,경상남도 거제시 거제면 옥산리 1512,"경상남도 거제시 거제면 두동로 259-91, 거제오션 파크자이상가 1층 111호",53284,호프/통닭,호프/통닭
1412,달돼지,2024-11-14,영업/정상,,경상남도 거제시 능포동 621-3 2층 201호,"경상남도 거제시 능포로 156, 2층 201호 (능포동)",53314,식육(숯불구이),식육(숯불구이)
1413,거한정거제도한우정육식당,2024-11-14,영업/정상,,경상남도 거제시 고현동 991-5,"경상남도 거제시 중곡1로 36, 1,2층 (고현동)",53249,식육(숯불구이),식육(숯불구이)
1414,노랑통닭 거제상동점,2024-11-14,영업/정상,055 637 7660,경상남도 거제시 상동동 1041 벽산e-솔렌스힐 1차,"경상남도 거제시 상동5길 75-40, 401동 지1층 B107호 (상동동, 벽산e-솔렌스힐 1차)",53295,호프/통닭,호프/통닭
1415,경원해물찜 장평점,2024-11-15,영업/정상,,경상남도 거제시 장평동 43-2,"경상남도 거제시 장평로 59-1, 1층 (장평동)",53268,한식,한식
1416,프랭크버거(FRANK BURGER) 거제 장승포점,2024-11-15,영업/정상,055 681 7771,경상남도 거제시 능포동 674-2,"경상남도 거제시 능포로 114, 리더스빌딩 2층 (능포동)",53315,기타,기타
1417,엉터리 무한대패 거제장평점,2024-11-18,영업/정상,,경상남도 거제시 장평동 56-4 2층,"경상남도 거제시 장평로 33, 2층 (장평동)",53268,한식,한식
1418,오빠횟집,2024-11-20,영업/정상,055 632 7919,경상남도 거제시 고현동 98-28 1층 1동,"경상남도 거제시 고현로8길 3-1, 1동 1층 (고현동)",53254,횟집,횟집
1419,국수집,2024-11-20,영업/정상,,경상남도 거제시 옥포동 1298-1 진영에이스타운,"경상남도 거제시 진목로 19, 상가A동 1층 2(일부)호 (옥포동, 진영에이스타운)",53224,한식,한식
1420,파티(PARTY),2024-11-20,영업/정상,,경상남도 거제시 고현동 1009-10 1층,"경상남도 거제시 중곡로1길 36-1, 1층 (고현동)",53249,정종/대포집/소주방,정종/대포집/소주방
1421,개여울,2024-11-21,영업/정상,,경상남도 거제시 고현동 978-10 고현동주상복합아파트,"경상남도 거제시 거제중앙로 1930-10, 1층 122,123호 (고현동, 고현동주상복합아파트)",53251,정종/대포집/소주방,정종/대포집/소주방
1422,거제장수국밥,2024-11-21,영업/정상,055 633 6933,경상남도 거제시 거제면 남동리 30-4,"경상남도 거제시 거제면 읍내로7안길 16-1, 1층",53286,한식,한식
1423,88포장마차 거제중곡점,2024-11-22,영업/정상,,경상남도 거제시 고현동 1013-13 1층,"경상남도 거제시 중곡로1길 18, 1층 (고현동)",53249,한식,한식
1424,꼼마네,2024-11-26,영업/정상,,경상남도 거제시 고현동 1102 109호,"경상남도 거제시 고현항로 8, 이편한세상 거제 유로아일랜드 근린생활시설 3동 지1층 109호 (고현동)",53336,경양식,경양식
1425,느낌표커피(! coffee),2024-11-27,영업/정상,,경상남도 거제시 장평동 234-2 1층,"경상남도 거제시 장평로 69, 1층 (장평동)",53268,기타,기타
1426,김가네 뒷고기,2024-11-28,영업/정상,,경상남도 거제시 옥포동 548-10,"경상남도 거제시 옥포로 176, 1층 (옥포동)",53229,식육(숯불구이),식육(숯불구이)
1427,일민라멘,2024-11-28,영업/정상,7042421911,경상남도 거제시 고현동 961-111 정원빌딩,"경상남도 거제시 거제중앙로 1911-1, 정원빌딩 104호 (고현동)",53253,일식,일식
1428,치보치보 펍(chibo_cibo pub),2024-11-29,영업/정상,,경상남도 거제시 능포동 612-51,"경상남도 거제시 옥수로2길 53, 1층 (능포동)",53316,경양식,경양식
1429,마왕숯불꼬치구이,2024-12-02,영업/정상,055 6366858,경상남도 거제시 상동동 188-1,"경상남도 거제시 상동5길 19-1, 주건축물제2동 1층 (상동동)",53294,식육(숯불구이),식육(숯불구이)
1430,감성술집 연초야,2024-12-04,영업/정상,,경상남도 거제시 연초면 죽토리 1104-11,"경상남도 거제시 연초면 거제북로 42, 2층",53212,정종/대포집/소주방,정종/대포집/소주방
1431,올선데이 거제고현점,2024-12-05,영업/정상,,경상남도 거제시 고현동 961-8 1층,"경상남도 거제시 서문로 48, 1층 (고현동)",53253,기타,기타
1432,산달해물칼국수,2024-12-09,영업/정상,,경상남도 거제시 거제면 법동리 180,"경상남도 거제시 거제면 산달길 619, 주1동 1층",53282,한식,한식
1433,카페아리바(Cafe arriba),2024-12-10,영업/정상,,경상남도 거제시 상동동 735 대동 다숲아파트 상가,"경상남도 거제시 상동7길 30-1, 대동 다숲아파트 상가 1층 104호 (상동동)",53293,기타,기타
1434,카페메러디스빅토리,2024-12-11,영업/정상,,경상남도 거제시 양정동 870-1,"경상남도 거제시 제산로3길 18, 1동 1층 101(일부)호 (양정동)",53241,경양식,경양식
1435,맛나분식,2024-12-16,영업/정상,,경상남도 거제시 장승포동 328-2,"경상남도 거제시 신부로 40, 1층 (장승포동)",53318,한식,한식
1436,더맛있는족발보쌈 거제 상동점,2024-12-20,영업/정상,,경상남도 거제시 상동동 218-6 주건축물제1동,"경상남도 거제시 상동로 82, 주건축물제1동 1층 (상동동)",53294,한식,한식
1437,스타당구장,2024-12-20,영업/정상,,경상남도 거제시 고현동 1008-1,"경상남도 거제시 중곡로3길 35, 2층 (고현동)",53249,기타,기타
1438,클라우드9(Cloud 9),2024-12-23,영업/정상,,경상남도 거제시 고현동 1175 102호,"경상남도 거제시 고현항로 40, 이편한세상 거제 유로스카이 근린생활시설 3동 1층 102호 (고현동)",53336,호프/통닭,호프/통닭
1439,갈매기타운(TOWN),2024-12-23,영업/정상,,경상남도 거제시 상동동 209-5 1층,"경상남도 거제시 상동5길 23, 1층 (상동동)",53294,식육(숯불구이),식육(숯불구이)
1440,한우우미정,2024-12-23,영업/정상,,경상남도 거제시 상동동 218-6 1층,"경상남도 거제시 상동로 82, 주건축물제1동 1층 (상동동)",53294,식육(숯불구이),식육(숯불구이)
1441,후루룩국수,2024-12-24,영업/정상,,경상남도 거제시 고현동 695-5,"경상남도 거제시 고현로2길 36, 주1동 1층 (고현동)",53256,분식,분식
1442,구구(99)육미당,2024-12-26,영업/정상,,경상남도 거제시 아주동 454-1,"경상남도 거제시 아주4길 9, 1층 101(일부)호 (아주동)",53304,식육(숯불구이),식육(숯불구이)
